acousticness,danceability,duration_ms,energy,instrumentalness,keis,liveness,loudness,mode,speechiness,tempo,time_signature,valence,song_title,artist,Hit
0.0276,0.779,226027,0.747,0,2,0.0831,-6.494,1,0.0445,107.206,4,0.898,Gimme The Light,sean paul,1
0.145,0.95,213066,0.803,0,1,0.0748,-4.195,1,0.151,117,4,0.86,We Be Burnin',sean paul,1
0.102,0.765,273360,0.666,0,7,0.116,-5.384,1,0.172,87.002,4,0.756,I'm Still In Love With You,sean paul,1
0.615,0.735,211666,0.824,0,10,0.158,-4.143,0,0.036,100.202,4,0.726,Get Busy,sean paul,1
0.067,0.711,243880,0.761,0,8,0.041,-3.04,1,0.225,95.824,4,0.718,(When You Gonna) Give It Up To Me,sean paul feat. keyshia cole,1
0.233,0.328,225627,0.827,0.00517,6,0.632,-2.545,0,0.252,103.127,4,0.709,Embody,Sebastian,0
0.0175,0.702,185840,0.773,0.00165,9,0.651,-3.741,1,0.214,100.006,4,0.484,Love In Motion - feat. Mayer Hawthorne,Sebastian,0
0.0124,0.412,205440,0.871,0.000128,1,0.2,-4.893,0,0.0458,125.043,4,0.132,Calling (Lose My Mind) - Radio Edit,Sebastian Ingrosso,0
0.0897,0.745,223613,0.921,0,0,0.178,-2.674,1,0.082,92.973,4,0.645,Alguien Robo,Sebastian Yatra,0
0.142,0.776,228467,0.669,0,11,0.219,-4.933,1,0.0638,91.012,4,0.646,Traicionera,Sebastian Yatra,0
0.19,0.387,185600,0.442,0,0,0.0788,-7.086,1,0.0352,169.481,4,0.382,Fall For You,secondhand serenade,1
0.0117,0.444,258333,0.622,0.000123,3,0.139,-2.721,0,0.0342,123.756,4,0.211,Broken,seether,1
0.177,0.95,214648,0.412,0,1,0.077,-6.592,1,0.0731,121.019,4,0.741,Bad Liar,Selena Gomez,0
0.129,0.72,197993,0.807,0,11,0.183,-4.59,0,0.0432,124.946,4,0.305,Wolves,selena gomez,1
0.0945,0.601,207905,0.724,1.68E-06,6,0.12,-4.856,1,0.0486,102.061,4,0.508,Back To You,Selena Gomez,1
0.129,0.72,197993,0.807,0,11,0.183,-4.59,0,0.0432,124.946,4,0.305,Wolves,selena gomez,1
0.0148,0.808,200680,0.502,7.66E-06,5,0.336,-7.227,0,0.0994,111,4,0.442,Hands To Myself,selena gomez,1
0.0211,0.629,202587,0.906,1.17E-06,10,0.0551,-5.393,0,0.0583,132.64,4,0.847,Naturally,selena gomez,1
0.174,0.48,220679,0.681,0,5,0.0783,-6.619,0,0.096,88.772,4,0.198,Good For You,selena gomez,1
0.0715,0.859,188453,0.697,0,1,0.0761,-3.79,0,0.0569,117.008,4,0.876,Love You Like A Love Song,selena gomez,1
0.00946,0.523,231733,0.792,0.000108,7,0.0639,-4.125,0,0.0512,80.142,4,0.576,Come & Get It,selena gomez,1
0.0213,0.669,229013,0.592,0,11,0.124,-3.968,0,0.0312,98.065,4,0.447,Same Old Love,selena gomez,1
0.0715,0.859,188453,0.697,0,1,0.0761,-3.79,0,0.0569,117.008,4,0.875,Love You Like A Love Song,Selena Gomez & The Scene,0
0.837,0.214,249727,0.484,9.66E-05,9,0.114,-5.44,1,0.0324,81.625,4,0.267,"지금 여기, 이곳에서 (Duet With 루시아) , 지금 여기, 이곳에서",Sentimental Scenery,0
0.0987,0.443,210884,0.727,9.35E-06,0,0.118,-5.171,0,0.0984,74.827,4,0.423,Freesol (feat. Skyler Stonestreet),Seven Lions,0
0.0571,0.502,287827,0.632,0.054,4,0.226,-9.971,0,0.271,82.738,4,0.207,Are you... Can you... Were you? (Felt),Shabazz Palaces,0
0.144,0.709,310187,0.412,0.000101,8,0.0814,-11.602,1,0.488,174.062,4,0.505,Swerve... the reeping of all that is worthwhile (Noir not withstanding),Shabazz Palaces,0
0.119,0.583,202710,0.843,0,1,0.602,-7.416,0,0.409,108.066,5,0.422,They Come in Gold,Shabazz Palaces,0
1.94E-05,0.209,246689,0.955,0.0118,11,0.0925,-4.527,1,0.143,199.988,4,0.114,The Shaping Sickness,Shadow of Intent,0
0.0618,0.849,227547,0.619,0,0,0.353,-4.774,1,0.0695,94.762,4,0.656,It Wasn't Me,shaggy,1
0.143,0.802,235133,0.77,0,6,0.0424,-2.998,1,0.0925,85.286,4,0.778,Angel,shaggy,1
0.284,0.778,218093,0.824,0,10,0.405,-5.892,0,0.0712,100.024,4,0.767,Hips Don't Lie,Shakira,0
0.211,0.711,225813,0.875,0.000198,5,0.0862,-2.211,1,0.104,103.637,4,0.929,Me Enamoré,Shakira,0
0.0269,0.704,196853,0.604,0,1,0.0835,-4.865,1,0.0308,115.48,4,0.486,Try Everything,Shakira,0
0.265,0.793,197027,0.832,6.84E-06,1,0.207,-4.861,0,0.0405,107.647,4,0.859,"Whenever, Wherever",Shakira,0
0.187,0.852,195840,0.773,3.05E-05,8,-2.921,0.159,0,0.0776,102.034,4,0.907,Chantaje,Shakira,1
0.443,0.841,183573,0.729,0,5,0.122,-6.311,0,0.0705,115.984,4,0.688,Give It Up To Me,shakira,1
0.289,0.865,188867,0.69,0.0138,7,0.225,-7.448,1,0.0444,121.983,4,0.868,She Wolf,shakira,1
0.0373,0.69,214227,0.907,0.00546,9,0.445,-5.942,0,0.0485,104.99,4,0.717,Hips Don't Lie,shakira,1
0.236,0.793,196160,0.832,1.12E-05,1,0.202,-4.862,0,0.0406,107.661,4,0.872,"Whenever, Wherever",shakira,1
0.0297,0.74,212893,0.783,0.000308,0,0.123,-5.367,1,0.0427,100.011,4,0.812,La Tortura,shakira,1
0.0297,0.74,212893,0.783,0.000308,0,0.123,-5.367,1,0.0427,100.011,4,0.812,La Tortura,shakira feat. alejandro sanz,1
0.937,0.772,220093,0.635,0.018,0,0.0961,-8.412,1,0.0536,168.039,4,0.592,Demon,Shamir,0
0.382,0.428,291640,0.514,0,7,0.186,-5.021,1,0.0271,135.819,4,0.141,From This Moment On,Shania Twain,0
0.45,0.551,212560,0.527,0,3,0.0867,-7.119,1,0.0302,133.758,4,0.662,You're Still The One,Shania Twain,0
0.214,0.493,243493,0.811,0,6,0.157,-4.732,1,0.0396,86.008,4,0.589,Forever And For Always,shania twain,1
0.0196,0.592,206880,0.752,0,1,0.0477,-6.589,1,0.114,74.784,4,0.73,Stitches,Shawn Mendes,0
0.381,0.857,199440,0.8,0,2,-4.035,0.0913,1,0.0583,121.996,4,0.966,There's Nothing Holdin' Me Back,Shawn Mendes,1
0.0544,0.618,211360,0.711,0,5,0.125,-7.248,1,0.0706,139.967,4,0.488,In My Blood,Shawn Mendes,1
0.0186,0.751,206880,0.744,0,10,0.0447,-6.604,0,0.0671,149.961,4,0.77,Stitches,shawn mendes,1
0.118,0.672,187973,0.81,0,10,0.106,-4.104,0,0.226,82.888,4,0.771,Treat You Better,shawn mendes,1
0.357,0.858,199440,0.799,0,2,0.091,-4.034,1,0.0589,121.991,4,0.966,There's Nothing Holdin' Me Back,shawn mendes,1
0.357,0.858,199440,0.799,0,2,0.091,-4.034,1,0.0589,121.991,4,0.966,There's Nothing Holdin' Me Back,shawn mendes,1
0.125,0.568,208733,0.669,0,11,0.111,-4.889,0,0.0794,147.926,4,0.404,Mercy,shawn mendes,1
0.0557,0.715,291867,0.711,0,4,0.12,-5.656,1,0.0434,119.973,4,0.679,Soak Up The Sun,sheryl crow,1
0.759,0.638,230973,0.336,0,2,0.0728,-7.52,1,0.0248,78.86,4,0.567,The First Cut Is The Deepest,sheryl crow,1
0.521,0.6,229215,0.309,0,2,0.121,-13.553,1,0.0255,81.141,4,0.517,Lean On Me,"sheryl crow, kid rock",1
0.000347,0.449,226640,0.956,0,9,0.325,-4.011,0,0.0398,97.011,4,0.321,If You Only Knew,shinedown,1
0.00107,0.46,222067,0.796,0,0,0.106,-4.501,0,0.0333,100.011,4,0.182,Second Chance,shinedown,1
0.000997,0.787,484853,0.916,0.811,0,0.0588,-8.542,0,0.047,116.007,4,0.507,I Got a Feeling,Shit Robot,0
0.0059,0.379,325500,0.674,1.04E-05,8,0.0957,-5.762,0,0.0305,99.797,3,0.0647,Apathy,Shlohmo,0
0.0259,0.69,225533,0.548,0.00243,10,0.106,-9.587,0,0.352,121.509,4,0.693,Love Buzz,Shocking Blue,0
0.00274,0.697,176390,0.536,0,6,0.29,-9.826,1,0.0631,125.229,4,0.697,Party Like A Rockstar,shop boyz,1
4.19E-05,0.276,294034,0.919,0.181,1,0.479,-3.773,1,0.111,116.038,3,0.149,Advent,Shotgun Surgeon,0
0.0771,0.466,224212,0.849,2.89E-06,9,0.104,-3.85,0,0.0633,183.76,4,0.353,On Our Own (feat. Natalie Major),Showtek,0
0.123,0.698,236760,0.793,0,1,0.0805,-5.332,0,0.105,129.948,4,0.46,White Girl,Shy Glizzy,0
0.0472,0.628,211667,0.698,0.00143,6,0.0907,-5.608,0,0.105,89.976,4,0.732,Cheap Thrills,sia,1
0.0117,0.421,257200,0.791,1.48E-05,9,0.146,-4.998,1,0.0496,130.075,4,0.499,Elastic Heart,sia,1
0.0163,0.286,216120,0.784,6.48E-05,1,0.0713,-2.873,1,0.0749,173.793,4,0.618,Chandelier,sia,1
0.0102,0.668,210227,0.725,0.000479,1,0.0561,-6.127,1,0.266,191.944,4,0.729,The Greatest,sia,1
0.0024,0.547,228040,0.511,1.24E-06,11,0.109,-5.802,1,0.0294,143.968,4,0.179,To Live Is Christ,Sidewalk Prophets,0
8.53E-05,0.17,319582,0.866,0.976,4,0.569,-7.304,1,0.101,117.539,4,0.11,Senseless Order,Signs of the Swarm,0
0.265,0.825,185131,0.77,0,8,0.334,-8.508,1,0.134,139.982,4,0.965,Watch Me,silento,1
0.01,0.449,191425,0.416,0.122,0,0.0778,-5.571,1,0.0608,140.804,3,0.118,Pains,Silk Rhodes,0
0.00479,0.777,318470,0.671,0.0244,11,0.286,-7.803,0,0.0386,123.974,4,0.482,Defected In The House Ibiza 2013 Mixtape,Simon Dunmore,0
0.282,0.75,274227,0.446,0,1,0.119,-8.059,0,0.0759,119.489,4,0.291,Incomplete,sisqo,1
0.132,0.701,253733,0.885,0.000197,2,0.0657,-6.81,1,0.0614,121.54,4,0.741,Thong Song,sisqo,1
0.825,0.722,196507,0.605,0.0178,5,0.248,-6.07,1,0.153,165.998,4,0.69,Bam Bam,Sister Nancy,0
0.00978,0.706,362413,0.643,0.00955,2,0.103,-9.357,0,0.0859,160.026,4,0.808,Rhythm of Devotion,Sisyphus,0
0.00531,0.859,219737,0.624,0.000124,1,0.184,-5.437,1,0.0915,149.948,4,0.628,No Security,Skepta,0
0.1,0.575,188875,0.723,0,7,0.483,-4.956,1,0.314,107.039,3,0.822,Shutdown,Skepta,0
0.0261,0.555,174467,0.645,0,4,0.079,-5.799,0,0.0637,140.911,4,0.195,Calm Down,Skip Marley,0
0.0145,0.716,215253,0.972,3.22E-05,7,0.317,-2.302,1,0.196,110.026,4,0.566,Bangarang (feat. Sirah),Skrillex,0
0.0049,0.596,301987,0.921,0.00019,11,0.536,-2.5,0,0.074,139.969,4,0.232,Breakn' A Sweat,Skrillex,0
0.00129,0.823,207293,0.815,0.0494,11,0.599,-3.947,1,0.134,125.989,4,0.473,Chicken Soup,Skrillex,0
0.0012,0.605,200787,0.92,0.000596,4,0.483,-2.298,0,0.0713,174.974,4,0.22,Kyoto (feat. Sirah),Skrillex,0
0.00631,0.636,180400,0.802,4.14E-05,2,0.059,-2.168,1,0.167,139.815,4,0.334,Right In,Skrillex,0
0.0106,0.633,245053,0.926,0.54,11,0.133,-4.749,0,0.0971,140.037,4,0.493,Right On Time,Skrillex,0
0.654,0.176,414747,0.479,0.591,7,0.13,-7.471,0,0.0282,100.831,4,0.0622,Skrillex Orchestral Suite By Varien - Bonus Track,Skrillex,0
0.00075,0.616,292907,0.946,0.0777,1,0.355,-2.876,1,0.0687,127.992,4,0.332,The Devil's Den,Skrillex,0
0.041,0.432,250286,0.781,4.21E-06,4,0.0789,-4.038,0,0.0567,139.432,4,0.197,Where Are U Now,skrillex,1
0.041,0.432,250286,0.781,4.21E-06,4,0.0789,-4.038,0,0.0567,139.432,4,0.197,Where Are U Now,skrillex,1
0.344,0.69,237040,0.737,0,1,0.243,-4.123,1,0.0363,115.02,4,0.821,I Blame Myself,Sky Ferreira,0
0.00207,0.468,235920,0.971,0.00329,1,0.146,-3.382,0,0.0609,92.003,4,0.814,You’re Not The One,Sky Ferreira,0
0.0234,0.688,219618,0.457,0,7,0.127,-9.86,1,0.0338,109.278,4,0.645,Can't Seem To Make You Mine,Sky Saxon & The Seeds,0
0.0278,0.51,164347,0.708,3.86E-06,9,0.117,-3.092,0,0.051,188.058,4,0.767,Tangled Up In Me,Skye Sweetnam,0
0.222,0.76,199227,0.79,0,10,0.268,-3.835,1,0.344,94.017,4,0.57,Bitter Rivals,Sleigh Bells,0
0.00914,0.385,180493,0.902,0.522,7,0.317,-5.464,1,0.098,159.939,4,0.52,Comeback Kid,Sleigh Bells,0
0.0356,0.483,229893,0.804,1.60E-06,8,0.0736,-3.452,1,0.0501,73.048,4,0.803,Rill Rill,Sleigh Bells,0
0.0144,0.529,179200,0.739,0.000255,9,0.39,-5.356,0,0.0543,149.915,4,0.403,"Afraid, Unafraid",SLUMBERJACK,0
0.291,0.675,166286,0.929,0.00724,9,0.397,-2.578,1,0.0478,140.006,4,0.428,Twinbow,Slushii,0
0.00727,0.582,302120,0.734,0.202,6,0.76,-6.987,0,0.0675,127.071,4,0.638,Boys Life,Small Black,0
0.000248,0.515,172520,0.876,0.156,5,0.0606,-5.448,1,0.0375,105.128,4,0.707,Search Party,Small Black,0
0.0235,0.74,181027,0.866,0,5,0.0446,-5.035,0,0.0298,118.64,4,0.963,Then The Morning Comes,smash mouth,1
0.127,0.479,278147,0.609,0,11,0.0815,-8.678,0,0.236,107.699,5,0.522,I'm Ya Dogg,Snoop Dogg,0
0.0525,0.715,207333,0.655,0,0,0.115,-6.425,1,0.137,95.078,4,0.557,"Young, Wild & Free (feat. Bruno Mars)",Snoop Dogg,0
0.0206,0.864,257813,0.607,0,9,0.0442,-4.891,0,0.163,82.048,4,0.747,That's That S***,snoop dogg,1
0.299,0.893,299147,0.74,0,11,0.0881,-4.936,0,0.132,101.025,4,0.963,Beautiful,snoop dogg,1
0.187,0.881,266067,0.622,0,1,0.103,-4.149,1,0.215,91.989,4,0.633,Drop It Like It's Hot,snoop dogg,1
0.0525,0.715,207333,0.655,0,0,0.115,-6.425,1,0.137,95.078,4,0.531,"Young, Wild & Free",snoop dogg,1
0.0254,0.592,257133,0.732,0,9,0.0746,-4.968,1,0.299,102.048,4,0.416,Gangsta Luv,snoop dogg,1
0.0389,0.856,194747,0.719,9.03E-06,10,0.0935,-6.519,0,0.0746,146.032,4,0.369,Made Me,Snootie Wild,0
0.373,0.562,268040,0.492,4.89E-05,9,0.117,-7.559,1,0.0273,104.013,4,0.128,Chasing Cars,snow patrol,1
0.00397,0.763,187960,0.569,7.85E-05,6,0.0755,-5.585,1,0.0401,122.988,4,0.751,"Wildside - From ""Adventures in Babysitting""",Sofia Carson,0
0.00069,0.759,398615,0.764,0.719,10,0.116,-7.416,0,0.0446,117.996,4,0.315,This Time Around,Softwar,0
0.966,0.366,161413,0.158,0.00312,7,0.118,-16.409,1,0.0402,144.503,4,0.0792,We Might Be Dead By Tomorrow,soko,1
0.0555,0.735,260400,0.798,0.0627,0,0.161,-6.175,1,0.127,113.997,4,0.469,Losing You,Solange,0
0.655,0.507,194253,0.466,0.363,1,0.0929,-11.966,1,0.0862,157.013,4,0.0978,Weary,Solange,0
0.579,0.565,209320,0.547,0,0,0.194,-7.722,1,0.0347,75.018,4,0.252,Purest Of Pain (A Puro Dolor),son by four,1
0.032,0.694,273949,0.789,0.00129,4,0.127,-5.201,0,0.0378,109.014,4,0.549,The River,Son Little,0
0.00543,0.622,229645,0.607,0.00553,5,0.0994,-9.432,0,0.0285,133.98,4,0.642,It Feels So Good,sonique,1
0.0029,0.583,271093,0.681,6.03E-05,11,0.0999,-8.152,0,0.0585,188.256,4,0.57,Candy Rain,Soul For Real,0
0.249,0.696,208693,0.723,0,6,0.0405,-6.357,0,0.0419,107.979,4,0.939,Faded,souldecision,1
0.515,0.74,222653,0.722,0,0,0.074,-2.149,1,0.0791,140.139,4,0.841,Crank That (Soulja Boy),soulja boy,1
0.0175,0.761,193387,0.724,0,7,0.116,-3.818,1,0.111,149.936,4,0.815,Kiss Me Thru The Phone,soulja boy tell 'em,1
0.0175,0.761,193387,0.724,0,7,0.116,-3.818,1,0.111,149.936,4,0.815,Kiss Me Thru The Phone,soulja boy tell 'em,1
0.515,0.74,222653,0.722,0,0,0.074,-2.149,1,0.0791,140.139,4,0.841,Crank That (Soulja Boy),soulja boy tell'em,1
0.00354,0.568,196000,0.928,0.0211,10,0.478,-3.556,1,0.045,122.997,4,0.57,Starlight - Radio Mix,SOVI,0
0.101,0.768,173027,0.864,0,11,0.162,-6.145,1,0.0324,110.008,4,0.876,Wannabe - Radio Edit,Spice Girls,0
0.00162,0.543,256733,0.912,2.10E-06,7,0.0565,-10.71,1,0.0601,103.731,4,0.83,Two Princes,Spin Doctors,0
0.0293,0.769,214333,0.712,2.12E-06,8,0.103,-4.692,0,0.029,120.975,4,0.948,Don't You Evah,Spoon,0
0.16,0.66,172507,0.591,0.848,4,0.632,-8.497,0,0.026,100.034,4,0.835,You Are the Right One,Sports,0
0.00767,0.541,308360,0.982,0.000765,2,0.291,-4.908,1,0.107,104.03,4,0.721,Elevate,St. Lucia,0
0.674,0.528,182213,0.271,0,3,0.19,-12.762,1,0.0299,136.08,4,0.49,There's No One Quite Like Grandma - 2003 Remastered Version,St. Winifred's School Choir,0
0.0833,0.852,237533,0.523,0,5,0.106,-6.716,0,0.032,130.154,4,0.648,Two Of Hearts,Stacey Q,0
0.0109,0.409,243800,0.885,0,6,0.205,-4.115,1,0.064,138.665,3,0.15,So Far Away,staind,1
0.00189,0.509,264707,0.774,0.000549,6,0.143,-4.054,1,0.0338,116.529,4,0.0824,It's Been Awhile,staind,1
0.652,0.865,246610,0.548,0.0161,10,0.113,-7.379,0,0.192,109.989,4,0.879,Second Nature,Stalking Gia,0
0.973,0.407,418000,0.106,0.0762,1,0.123,-19.078,1,0.0375,94.231,4,0.23,A Nightingale Sang In Berkeley Square,Stan Getz,0
0.285,0.498,221293,0.436,0,6,0.06,-4.592,1,0.0304,79.871,4,0.261,I'll Pick You Up,Standing Egg,0
0.805,0.709,206013,0.29,0,4,0.17,-11.092,1,0.0322,90.046,4,0.584,Summer Night You and I,Standing Egg,0
0.712,0.483,229261,0.524,0,11,0.0975,-3.92,1,0.0261,91.878,4,0.519,Wonder,Standing Egg,0
0.946,0.505,294940,0.159,0.0127,7,0.218,-11.235,0,0.0336,59.385,4,0.205,Journey Into Melody - 2007 Digital Remaster,Stanley Turrentine,0
0.0693,0.646,180036,0.947,0,1,0.283,-2.762,1,0.119,164.111,4,0.957,Dutchie Courage,Star Slinger,0
0.459,0.673,132049,0.764,0.000237,11,0.0955,-5.482,1,0.401,182.13,4,0.551,Mornin',Star Slinger,0
0.0541,0.646,160408,0.714,0,0,0.134,-6.511,1,0.0378,97.957,4,0.589,"Call On Me - EDWYNN X TIKAL, Spirix Remix",Starley,0
0.0623,0.676,222041,0.843,0.000752,0,-4.068,0.181,1,0.0367,105.003,4,0.718,Call On Me - Ryan Riback Extended Remix,Starley,1
0.0707,0.947,150152,0.829,0,9,0.28,-5.337,0,0.361,129.991,4,0.837,Fuck Kd,StaRR Lyfe,0
0.058,0.648,201848,0.887,0,1,0.0382,-4.536,0,0.188,102.128,4,0.464,Beautiful Life (feat. Action Bronson & Joey Bada$$),Statik Selektah,0
0.104,0.241,194600,0.588,0.00042,7,0.087,-6.914,1,0.0313,171.882,4,0.506,Pictures Of Matchstick Men,Status Quo,0
0.475,0.539,209531,0.936,0.104,10,0.106,-3.803,1,0.112,128.015,4,0.211,Wasted Love (feat. Dougy),Steve Angello,0
0.0301,0.583,224092,0.891,3.25E-06,7,0.129,-3.495,1,0.447,149.843,4,0.321,Without U,Steve Aoki,0
0.00383,0.647,198774,0.932,1.50E-06,11,-3.515,0.0574,1,0.0824,114.991,4,0.374,Just Hold On,Steve Aoki,1
0.207,0.54,360867,0.21,0.0765,0,0.334,-18.687,0,0.0461,103.081,3,0.411,Tupelo,Steve Cropper,0
0.0793,0.545,234199,0.576,0,6,0.103,-11.081,1,0.0277,100.304,4,0.416,More Than Conquerors (Radio Version),Steven Curtis Chapman,0
0.107,0.826,253747,0.751,7.71E-05,10,0.0596,-9.621,0,0.0564,105.909,4,0.919,I Wish,Stevie Wonder,0
0.306,0.696,192000,0.795,7.72E-06,8,0.243,-4.892,0,0.187,126.186,4,0.16,White Label (Is This Love),Still Young,0
0.0146,0.583,285893,0.668,0,0,0.114,-7.799,0,0.0307,111.995,4,0.139,Desert Rose,sting,1
0.0417,0.545,282947,0.753,0,3,0.389,-4.618,0,0.036,105.754,4,0.434,Through Glass,stone sour,1
0.134,0.603,246685,0.64,0,1,0.434,-5.215,1,0.291,125.462,4,0.311,Bad Boys (feat. Ghetts and J Hus),Stormzy,0
0.0313,0.515,238419,0.902,0,6,0.093,-4.729,0,0.383,174.589,5,0.617,Big For Your Boots,Stormzy,0
0.202,0.732,156961,0.974,0,1,0.0853,-2.158,1,0.168,137.905,4,0.713,Cold,Stormzy,0
0.102,0.699,197452,0.724,0,1,0.0865,-5.126,1,0.223,140.157,4,0.412,Mr Skeng,Stormzy,0
0.0108,0.743,243333,0.67,0.0702,1,0.22,-4.547,0,0.0293,110.832,4,0.934,Someday - Remastered,Sugar Ray,0
0.0465,0.677,218333,0.771,0,4,0.165,-5.852,1,0.0471,99.91,4,0.936,When It's Over,sugar ray,1
0.0108,0.743,243333,0.67,0.0702,1,0.22,-4.547,0,0.0293,110.832,4,0.934,Someday,sugar ray,1
0.423,0.7,215005,0.425,1.72E-06,7,0.0879,-9.52,1,0.0287,95.058,4,0.283,HOW WAS YOUR DAY,Sugarbowl,0
0.322,0.62,247587,0.799,0,1,0.0565,-4.702,1,0.0996,168.024,4,0.804,Stuck Like Glue,sugarland,1
0.52,0.582,212602,0.903,0.779,0,0.243,-4.505,1,0.0335,119.457,4,0.902,Chicken Half,Sugarman Three,0
1.69E-05,0.329,135653,0.993,0.641,6,0.342,-3.416,1,0.0969,116.461,4,0.372,Unanswered,Suicide Silence,0
0.532,0.549,200231,0.451,3.44E-05,1,0.0425,-10.302,0,0.15,85.296,4,0.621,Hot and Cold (feat. Yun Cheoljong of 10cm),SunWoo Jung-A,0
0.175,0.581,247497,0.312,5.57E-05,5,0.104,-8.984,0,0.054,181.893,4,0.506,Sooni (I'm your fanatic girl),SunWoo Jung-A,0
0.0226,0.586,214227,0.892,0.00827,11,0.17,-4.937,0,0.0574,132.048,4,0.523,Chrome Knight - Feat. Chromeo,Surkin,0
0.306,0.546,191250,0.772,0,5,0.0733,-5.311,0,0.0477,127.942,4,0.255,Otherside,Suyano,0
0.0015,0.36,162168,0.774,0.807,3,0.0996,-8.758,1,0.0384,80.205,4,0.664,Kenosha,Swearin',0
0.112,0.612,212862,0.84,0,11,0.116,-3.145,0,0.0509,129.042,4,0.441,Don't You Worry Child (Radio Edit) [feat. John Martin],Swedish House Mafia,0
0.00314,0.654,410897,0.734,0.000249,0,0.0802,-6.216,1,0.112,126.995,4,0.243,Save the World,Swedish House Mafia,0
0.0144,0.507,213338,0.665,0,0,0.0759,-7.598,1,0.0474,126.879,4,0.406,Save the World - Radio Mix,Swedish House Mafia,0
0.124,0.611,212213,0.636,0,11,0.159,-9.62,0,0.0493,129.053,4,0.499,Don't You Worry Child,swedish house mafia,1
0.124,0.611,212213,0.636,0,11,0.159,-9.62,0,0.0493,129.053,4,0.499,Don't You Worry Child,swedish house mafia feat. john martin,1
0.00266,0.557,186397,0.607,0.771,0,0.33,-10.088,1,0.0578,73.061,4,0.259,Sentimental Trash,Sweet Valley,0
0.0213,0.734,321933,0.548,0,11,0.512,-9.682,1,0.386,128.289,4,0.72,International Players Anthem,Swishahouse,0
0.0164,0.526,237467,0.692,0,4,0.0786,-3.895,1,0.0278,137.849,4,0.266,I Won't Let You Go - Radio Version,Switchfoot,0
0.0196,0.439,246827,0.908,0.0054,4,0.137,-4.08,1,0.0649,140.018,4,0.351,Dare You To Move,switchfoot,1
0.00415,0.396,199813,0.905,0,2,0.42,-3.948,1,0.0467,151.503,4,0.514,Meant To Live,switchfoot,1
0.0453,0.841,278467,0.552,0.00154,7,0.0533,-10.345,1,0.0498,99.018,4,0.596,I'm So Into You,SWV,0
0.000353,0.42,210240,0.929,0.000747,7,0.122,-3.899,0,0.121,127.204,4,0.318,Chop Suey!,System Of A Down,0
0.775,0.758,216234,0.343,0,1,0.11,-9.044,0,0.0402,99.995,4,0.218,Childs Play (feat. Chance the Rapper),SZA,0
0.495,0.775,171806,0.573,0,11,0.126,-4.933,1,0.0585,101.925,4,0.667,The Weekend,sza,1
0.495,0.775,171806,0.573,0,11,0.126,-4.933,1,0.0585,101.925,4,0.667,The Weekend,sza,1
0.241,0.487,272187,0.366,0,8,0.126,-9.405,0,0.0531,68.191,5,0.161,The Weekend,SZA,1
0.111,0.795,275080,0.594,0,0,0.162,-6.2,1,0.0747,135.002,4,0.409,Love Galore,sza,1
0.00325,0.686,280480,0.61,0.000123,5,0.0984,-7.952,0,0.0297,143.598,4,0.861,Akue We Non Houme - Jerk Fon,T. P. Orchestre Poly-Rythmo,0
0.375,0.796,252547,0.86,0.00457,5,0.0745,-6.202,0,0.0653,129.008,3,0.973,Azon de ma gnin kpevi,T. P. Orchestre Poly-Rythmo,0
0.517,0.691,445227,0.714,0.0164,1,0.178,-9.694,1,0.046,91.045,4,0.96,Ecoute ma mélodie - Bossa Afro,T. P. Orchestre Poly-Rythmo,0
0.157,0.729,267000,0.818,0.285,2,0.195,-9.992,1,0.0732,125.811,4,0.909,Bang A Gong [Get It On] (Remastered Single/LP Version),T. Rex,0
0.071,0.375,338853,0.862,0,11,0.211,-3.363,0,0.255,159.841,4,0.472,Live Your Life - feat. Rihanna,T.I.,0
0.0161,0.68,249533,0.687,0,9,0.261,-6.162,0,0.0709,150.053,4,0.467,Whatever You Like,t.i.,1
0.0298,0.759,216707,0.891,0,11,0.141,-2.983,1,0.257,98.579,4,0.587,Bring Em Out,t.i.,1
0.071,0.375,338853,0.862,0,11,0.211,-3.363,0,0.255,159.841,4,0.478,Live Your Life,t.i.,1
0.0402,0.713,299747,0.746,0,0,0.601,-4.99,1,0.259,135.021,4,0.47,Dead And Gone,t.i.,1
0.00622,0.75,203867,0.78,0,4,0.0263,-3.155,1,0.0898,119.985,4,0.819,Dynamite,Taio Cruz,0
0.00622,0.75,203867,0.78,0,4,0.0263,-3.155,1,0.0898,119.985,4,0.824,Dynamite,taio cruz,1
0.00232,0.663,186267,0.892,0,8,0.115,-4.759,1,0.0287,122.025,4,0.625,Break Your Heart,taio cruz,1
0.028,0.291,192960,0.901,0.627,2,0.116,-2.327,0,0.0563,150.052,4,0.511,Feels Like We Only Go Backwards,Tame Impala,0
0.274,0.683,266173,0.776,0.0748,0,0.0885,-7.029,1,0.0754,126.18,4,0.667,Half Full Glass of Wine,Tame Impala,0
0.00488,0.601,467587,0.873,0.0365,1,0.113,-5.866,0,0.0448,124.997,4,0.566,Let It Happen,Tame Impala,0
0.2,0.739,556924,0.848,0.824,1,0.111,-4.598,0,0.0332,125.02,4,0.782,Let It Happen - Soulwax Remix,Tame Impala,0
0.000239,0.329,255413,0.814,0.0944,7,0.0936,-6.005,1,0.0674,120.462,4,0.403,The Moment,Tame Impala,0
0.103,0.676,285387,0.601,0,0,0.147,-4.905,1,0.0297,119.94,4,0.206,Stranger In My House,tamia,1
